factor_name:  国内生产总值GDP增速(不变价)_累计值_季    p_value: 1.1683258722916534e-05  t_value:4.384086655794874
factor_name:  居民消费价格指数CPI_(上年=100)_累计    p_value: 0.001804622745524398  t_value:3.1208863419945225
factor_name:  居民消费价格指数CPI_(上月=100)_当月    p_value: 0.0019552678669594314  t_value:-3.097191185326957
factor_name:  居民消费价格指数CPI_(上年=100)_当月    p_value: 1.2011626382424367e-07  t_value:5.294476389035233
factor_name:  工业品出厂价格指数PPI_(上年=100)_当月    p_value: 3.869723375071743e-07  t_value:5.076280556778547
factor_name:  居民粮食消费价格指数CPI_(上年=100)_累计    p_value: 5.950456283954075e-05  t_value:-4.015284831740221
factor_name:  居民鲜菜消费价格指数CPI_(上年=100)_累计    p_value: 0.0002296413391951191  t_value:3.6843611274861394
factor_name:  工业品购进价格指数PPIRM(上年=100)_累计同比    p_value: 0.002902167231966901  t_value:2.978136147584474
factor_name:  工业品出厂价格指数PPI(上年=100)_累计同比    p_value: 0.006907945766667423  t_value:2.7014185569536933
