factor_name:  第二产业增加值占GDP比重(现价)    p_value: 0.0016807892998857987  t_value:3.1416875263730177
factor_name:  第二产业增加值占GDP比重(现价)    p_value: 0.013369635389137269  t_value:2.4738597938091136
