date,t_value
2018-05-21,0.4816050329040967
2018-05-22,1.1859865160637977
2018-05-23,1.307774991812701
2018-05-24,1.4947165092331696
2018-05-25,1.4022075477719769
2018-05-28,1.8692465567318663
2018-05-29,1.6322688871357416
2018-05-30,1.547504847305018
2018-05-31,1.8078643570846231
2018-06-01,1.0269730139645563
2018-06-04,1.6446476166236363
2018-06-05,1.4581140261838301
2018-06-06,1.1867032746782251
2018-06-07,0.840132047175612
2018-06-08,1.1744679527729422
2018-06-11,1.2799195367755483
2018-06-12,1.974328438752054
2018-06-13,2.3082378617403787
2018-06-14,3.3781983531757995
2018-06-15,4.810356951412888
2018-06-19,3.5649900866102473
2018-06-20,2.665378967761412
2018-06-21,1.7677475722465825
2018-06-22,0.727008447043505
2018-06-25,-0.01743493836081581
2018-06-26,-0.7479142090025825
2018-06-27,-0.7446595041605035
2018-06-28,-2.241229146088501
2018-06-29,-2.4424529983113015
2018-07-02,-2.6277201283446714
2018-07-03,-3.878596217168889
2018-07-04,-3.1501898543363107
2018-07-05,-0.9231472013091986
2018-07-06,-1.8123071647862765
2018-07-09,-2.8732906819135895
2018-07-10,-2.48850375504446
2018-07-11,-2.13804305453657
2018-07-12,-3.5231315681843998
2018-07-13,-3.6551473952835205
2018-07-16,-3.6558348805323435
2018-07-17,-3.106382464091062
2018-07-18,-1.890322458601737
2018-07-19,-0.541859786083686
2018-07-20,-1.3593693871429957
2018-07-23,-0.8432896854534582
2018-07-24,0.3959280655195967
2018-07-25,-0.2622138813567515
2018-07-26,-0.07112318882057217
2018-07-27,-0.7866774419182163
2018-07-30,1.5739420902583867
2018-07-31,1.762595020311896
2018-08-01,0.6881549182596058
2018-08-02,0.22651182751671942
2018-08-03,0.618523692374048
2018-08-06,3.408976277033216
2018-08-07,3.131306992663269
2018-08-08,5.560398837891492
2018-08-09,4.2412624285793905
2018-08-10,1.9435126681548187
2018-08-13,-0.17021461731519666
2018-08-14,-0.551661020751671
2018-08-15,-1.6660520108898433
2018-08-16,-1.9454734869147072
2018-08-17,-2.1395988971393867
2018-08-20,-1.518300380900005
2018-08-21,-2.6556244314693624
2018-08-22,-1.9636296695223692
2018-08-23,-1.861986878467529
2018-08-24,-2.4856379430408913
2018-08-27,-2.5005745257981356
2018-08-28,-3.350585968167905
2018-08-29,-4.50525196007974
2018-08-30,-4.592628652318958
2018-08-31,-4.38116220612126
2018-09-03,-4.232450708960703
2018-09-04,-3.8126747074062193
2018-09-05,-2.0508864999756633
2018-09-06,-1.5768826020086366
2018-09-07,-2.6150890815893244
2018-09-10,-1.987076480587102
2018-09-11,-0.9122480296101491
2018-09-12,-0.5621913717989702
2018-09-13,-0.05868076768439642
2018-09-14,0.44950254077564916
2018-09-17,0.4537842283222666
2018-09-18,0.05204616251062941
2018-09-19,0.0569314851134615
2018-09-20,0.20154814892173725
2018-09-21,-0.21195024813460814
2018-09-25,-0.3889446128127074
2018-09-26,-0.24777417701544624
2018-09-27,-0.5794405577887034
2018-09-28,-0.7110187028078969
2018-10-08,-0.21784109608434227
2018-10-09,0.30241832801992574
2018-10-10,0.2425475865000149
2018-10-11,0.7360745087716276
2018-10-12,0.8215755334629128
2018-10-15,0.8684210706833717
2018-10-16,0.24726466549370993
2018-10-17,1.4932403560760297
2018-10-18,1.231434925641756
2018-10-19,0.40794181375449173
2018-10-22,-0.1115361745139133
2018-10-23,-0.2109601047962949
2018-10-24,-0.4432127527090833
2018-10-25,0.13701048292593096
2018-10-26,0.4909465844663244
2018-10-29,1.8696566764899043
2018-10-30,2.5256241924288485
2018-10-31,3.245262906506272
2018-11-01,2.9474491152084727
2018-11-02,1.519601045054653
2018-11-05,0.8302242857690961
2018-11-06,0.7988816004034482
2018-11-07,0.23454414684196956
2018-11-08,0.6360177491425018
2018-11-09,1.5707820400312684
2018-11-12,0.13610807745129427
2018-11-13,-0.5572018149127103
2018-11-14,1.232774359932627
2018-11-15,0.4495581468278535
2018-11-16,0.8399991387301282
2018-11-19,1.2997194889462584
2018-11-20,0.023827467967964876
2018-11-21,1.791796185267949
2018-11-22,1.5240599777161719
2018-11-23,-0.11079180304089262
2018-11-26,-0.9307316458791293
2018-11-27,0.11959224812741441
2018-11-28,0.11147121664492812
2018-11-29,0.057095712632422906
2018-11-30,0.20692188424210417
2018-12-03,1.2656251098850777
2018-12-04,-3.937807521242656
2018-12-05,-2.09551571877066
2018-12-06,-2.922284968859889
2018-12-07,-2.4431342266784815
2018-12-10,-2.663455324942208
2018-12-11,-1.155385442764542
2018-12-12,-0.6836457845307218
2018-12-13,-0.6675105595421649
2018-12-14,-1.3613503580641944
2018-12-17,-0.11700431327265597
2018-12-18,2.2490377817147285
2018-12-19,2.850298822984386
2018-12-20,3.6292635241150983
2018-12-21,3.9004063779241385
2018-12-24,3.065635472227504
2018-12-25,0.8320178312732432
2018-12-26,-0.38953690466491997
2018-12-27,-0.3947586832785114
2018-12-28,-1.5484294387672193
2019-01-02,-1.4902772576211802
2019-01-03,-1.872586437104984
2019-01-04,-2.2161888017731513
2019-01-07,-1.6443019064067776
2019-01-08,-1.748744794555728
2019-01-09,-1.510442980398128
2019-01-10,-2.893801880849234
2019-01-11,-2.2245716677492764
2019-01-14,-2.560105517632148
2019-01-15,-2.308098634232757
2019-01-16,-1.6629923027777778
2019-01-17,-1.5902088150632467
2019-01-18,-1.7851234671521088
2019-01-21,-1.7160693945834589
2019-01-22,-1.2706024137105185
2019-01-23,-1.0499318925714591
2019-01-24,-0.33667200185103463
2019-01-25,-0.24087624424611617
