date,t_value
2018-10-12,-1.9265785682834944
2018-10-15,-2.5271210783599183
2018-10-16,-2.019975736847503
2018-10-17,-2.1485827861740465
2018-10-18,-1.5556665064356026
2018-10-19,-1.0368734609480788
2018-10-22,-1.09234518272279
2018-10-23,-1.4196483255500352
2018-10-24,-1.3015052105261768
2018-10-25,-1.413236229192401
2018-10-26,-1.3548440337164236
2018-10-29,-1.301458916434668
2018-10-30,-1.6437367960627032
2018-10-31,-1.2874431722472117
2018-11-01,-1.0257206148263303
2018-11-02,-0.9075018299209798
2018-11-05,-2.1806426741441483
2018-11-06,-1.7763165262216773
2018-11-07,-2.0965972687060668
2018-11-08,-1.1835644034155817
2018-11-09,-3.187287422568748
2018-11-12,-2.8890392875521966
2018-11-13,-3.3377853007835037
2018-11-14,-2.9398395264172885
2018-11-15,-1.735507266003092
2018-11-16,-1.6268209784349599
2018-11-19,-1.7454290941464055
2018-11-20,-1.176464569822729
2018-11-21,-0.5266831513757192
2018-11-22,-0.7093210017330832
2018-11-23,-0.8105503152631031
2018-11-26,-1.2160896678992876
2018-11-27,-0.2838686609116552
2018-11-28,0.3162921889937541
2018-11-29,0.3578658320606923
2018-11-30,1.035151890775343
2018-12-03,1.3158693746964951
2018-12-04,0.2125518620368136
2018-12-05,0.7653048727139072
2018-12-06,1.1187000804107612
2018-12-07,1.768933664331461
2018-12-10,2.1080881394224376
2018-12-11,2.671313911003526
2018-12-12,2.9170839775192507
2018-12-13,2.717862867789214
2018-12-14,3.345582134453906
2018-12-17,2.3285917313222595
2018-12-18,0.7106421947571568
2018-12-19,1.5223230087256774
2018-12-20,-0.23833772716612348
2018-12-21,0.16018943606218197
2018-12-24,0.5340849303795803
2018-12-25,0.27778684173316726
2018-12-26,0.9196502106454684
2018-12-27,1.2261696744763964
2018-12-28,0.8875207288680201
2019-01-02,0.4359415518641959
2019-01-03,0.0677008255581035
2019-01-04,-1.2902253339127658
2019-01-07,-0.38176869728806273
2019-01-08,-0.5053655397427586
2019-01-09,-0.18122179467385188
2019-01-10,-1.1280625262680755
2019-01-11,-2.107723423779196
2019-01-14,-2.5515501526706896
2019-01-15,-2.308098634232757
2019-01-16,-1.6629923027777769
2019-01-17,-1.590208815063246
2019-01-18,-1.785123467152108
2019-01-21,-1.716069394583459
2019-01-22,-1.2706024137105179
2019-01-23,-1.0499318925714574
2019-01-24,-0.33667200185103463
2019-01-25,-0.24087624424611603
2019-01-28,-0.11936401747292943
2019-01-29,0.16294078296957473
2019-01-30,0.04382305579370569
2019-01-31,0.7665029116987329
2019-02-01,0.7157279142002052
2019-02-11,0.6335392962871497
2019-02-12,1.4801392969608216
2019-02-13,1.5037081294774148
2019-02-14,1.2295069642633618
2019-02-15,0.9172453295724757
2019-02-18,1.3065982237372071
2019-02-19,1.5934776763530474
2019-02-20,1.7341109203752396
2019-02-21,1.2095897911429152
2019-02-22,-0.04219471576953868
2019-02-25,-0.7792212089589177
2019-02-26,0.21414032349615197
2019-02-27,1.4486230107066305
2019-02-28,2.0929866901327276
2019-03-01,1.0245852199769898
2019-03-04,1.1291068007993403
2019-03-05,0.09055258898129637
2019-03-06,-1.1841064419052372
2019-03-07,-1.9901602133435408
2019-03-08,-1.0758322869061983
2019-03-11,-2.7017511655600286
2019-03-12,-3.6550705366269973
2019-03-13,-2.8124829049692543
2019-03-14,-1.0170246299906742
2019-03-15,-0.7661224488927658
2019-03-18,-2.2893003478432847
2019-03-19,-1.8740094122936068
2019-03-20,-2.0458352040095105
2019-03-21,-3.2546868292455544
2019-03-22,-2.3880538115428527
2019-03-25,-0.6596054344643943
2019-03-26,-0.05705518529588558
2019-03-27,-1.2688969767896152
2019-03-28,-1.0616915078933737
2019-03-29,-1.5408517508260173
2019-04-01,-2.5174007423933977
2019-04-02,-3.0028543560649332
2019-04-03,-3.6739778267638874
2019-04-04,-2.7933947786812503
2019-04-08,-3.1263453812698683
2019-04-09,-3.1787924539636094
2019-04-10,-1.979308301065703
2019-04-11,-1.7220221614596465
2019-04-12,-2.2544080393909156
2019-04-15,-2.1334495079319034
2019-04-16,-1.510259809541075
2019-04-17,-2.2797858418689545
2019-04-18,-2.6402216780537167
2019-04-19,-3.0609557486563976
2019-04-22,-1.0299374693012715
2019-04-23,0.6909063385393954
2019-04-24,0.46944719967414217
2019-04-25,-2.5976676657163873
2019-04-26,-4.717593361580669
2019-04-29,-5.001669053876078
2019-04-30,-7.052164292162655
2019-05-06,-7.354067148519893
2019-05-07,-6.4936664067549765
2019-05-08,-3.7998299681922783
2019-05-09,-0.9733153556269449
2019-05-10,-3.8796416464866668
2019-05-13,-3.4143569445193136
2019-05-14,-3.15599112579091
2019-05-15,-1.6544069953619687
2019-05-16,-1.8029720681659809
2019-05-17,-0.7873912143861033
2019-05-20,-0.9548486457897116
2019-05-21,-2.3598173713358332
2019-05-22,-2.448641433568175
2019-05-23,-0.15012905493611134
2019-05-24,0.4548944880898775
2019-05-27,2.826446099614568
2019-05-28,3.7296220355100806
2019-05-29,2.9574120679425633
2019-05-30,2.1225826991385985
2019-05-31,0.5476822874944598
2019-06-03,0.3257284463349321
2019-06-04,1.6530718487780547
2019-06-05,1.687964332855906
2019-06-06,0.05997209847729331
2019-06-10,-1.3617877587657017
2019-06-11,-2.824301242300797
2019-06-12,0.0878209791309735
2019-06-13,-0.931419484493184
2019-06-14,-3.001068249377679
2019-06-17,-1.8638371922295087
2019-06-18,-1.294754010328077
2019-06-19,-2.152989923382843
2019-06-20,-2.413704564632308
2019-06-21,-2.267166824468065
