date,t_value
2018-05-21,-5.57733851795777
2018-05-22,-4.405607684168908
2018-05-23,-3.805365811831244
2018-05-24,-2.89583437356508
2018-05-25,-2.1731928800800078
2018-05-28,-1.326474921181721
2018-05-29,-0.2440209315947774
2018-05-30,-0.42804744619119145
2018-05-31,-0.08048815016517802
2018-06-01,-0.7961625204557657
2018-06-04,0.20754253327465416
2018-06-05,-0.7165510589759652
2018-06-06,-0.7808928804616949
2018-06-07,-0.1419109424780585
2018-06-08,0.783524353444759
2018-06-11,0.7984136291528988
2018-06-12,0.3897836754412205
2018-06-13,0.13950691787972744
2018-06-14,0.39460731994294634
2018-06-15,1.4040943426068537
2018-06-19,4.139377887707296
2018-06-20,6.121107200080237
2018-06-21,7.268817711601878
2018-06-22,7.8925510690079825
2018-06-25,5.244784489389599
2018-06-26,2.611080851880117
2018-06-27,4.247992039288317
2018-06-28,2.8226752062883325
2018-06-29,1.1972699944904714
2018-07-02,1.1878192239770664
2018-07-03,-0.5411077231277007
2018-07-04,-0.8968742332019587
2018-07-05,-2.3655734122353484
2018-07-06,-1.6584320801725871
2018-07-09,-0.2615742364507878
2018-07-10,-0.5221006968028945
2018-07-11,-0.2829614424270515
2018-07-12,-1.2887761036393892
2018-07-13,-1.0449694086735768
2018-07-16,-1.1140029236500881
2018-07-17,-1.260536373361902
2018-07-18,-1.7164023548036025
2018-07-19,-1.8015702902943636
2018-07-20,-2.1401593789665103
2018-07-23,-3.204553629809743
2018-07-24,-3.5011371243091145
2018-07-25,-2.9684351297448943
2018-07-26,-1.30353970339183
2018-07-27,-1.225990526632545
2018-07-30,0.7468025870990066
2018-07-31,0.6139577624145239
2018-08-01,0.5006842553926406
2018-08-02,0.384061641240874
2018-08-03,1.2448140036691957
2018-08-06,2.0025455990344643
2018-08-07,1.2567256380456306
2018-08-08,2.349153183086306
2018-08-09,0.8541069824517487
2018-08-10,-0.3149315250232161
2018-08-13,-1.780735691731005
2018-08-14,-2.0709408516747554
2018-08-15,-2.7959004032939427
2018-08-16,-3.3554203973187744
2018-08-17,-3.0326200018197906
2018-08-20,-2.421520453079385
2018-08-21,-3.7216609365202706
2018-08-22,-2.1238298418576207
2018-08-23,-2.489362270449995
2018-08-24,-2.80565117129603
2018-08-27,-4.701007637329548
2018-08-28,-6.416489020007898
2018-08-29,-8.070136233194242
2018-08-30,-8.92456993269969
2018-08-31,-8.175473905773364
2018-09-03,-9.727341875419572
2018-09-04,-8.95644748933273
2018-09-05,-5.912237884247968
2018-09-06,-6.375336676099703
2018-09-07,-7.730911070848522
2018-09-10,-5.765475715392935
2018-09-11,-3.7237052013636176
2018-09-12,-2.6178568825141264
2018-09-13,-2.3085264548082116
2018-09-14,-1.6528801673384497
2018-09-17,-1.41663253117294
2018-09-18,-1.9147219536390674
2018-09-19,-2.2780609051195166
2018-09-20,-1.935140081455012
2018-09-21,-2.287077606666792
2018-09-25,-2.0381656915850193
2018-09-26,-1.7754479012784927
2018-09-27,-1.7823022105801603
2018-09-28,-1.6437971444648751
2018-10-08,-0.8834736609406794
2018-10-09,-0.5614579827811168
2018-10-10,-1.321074791799494
2018-10-11,0.19021154098241871
2018-10-12,-0.05659458611703652
2018-10-15,0.15641628373233665
2018-10-16,0.5166079310879119
2018-10-17,1.1701214234445705
2018-10-18,1.1656787314042665
2018-10-19,0.4054967489239058
2018-10-22,0.014545213329823945
2018-10-23,0.10911580339036417
2018-10-24,-0.3253803428499132
2018-10-25,-0.09473636515194514
2018-10-26,0.3571126097861014
2018-10-29,1.4648555546540516
2018-10-30,0.9777171752052419
2018-10-31,0.778987359762395
2018-11-01,0.9682982741505881
2018-11-02,0.10842362537607275
2018-11-05,1.6295791313691281
2018-11-06,0.40000561453973055
2018-11-07,0.5909456643817622
2018-11-08,-0.25759020119729076
2018-11-09,2.559189739840734
2018-11-12,1.592483893533323
2018-11-13,2.284668942764311
2018-11-14,0.9319542492620257
2018-11-15,-0.2847442133044474
2018-11-16,-0.967002774779576
2018-11-19,-0.7428088306469725
2018-11-20,-0.09984527131849846
2018-11-21,-1.3654222328577745
2018-11-22,-0.9607005398399656
2018-11-23,-0.7633701117832606
2018-11-26,-0.6705394269512901
2018-11-27,-1.7055090811801585
2018-11-28,-2.9230099338094777
2018-11-29,-2.6546122988537135
2018-11-30,-3.377523064356009
2018-12-03,-4.046757821797527
2018-12-04,-3.2918484915356765
2018-12-05,-3.5335232457529324
2018-12-06,-2.519112822238551
2018-12-07,-3.1142981513352166
2018-12-10,-2.2661048497433045
2018-12-11,-3.4469571653385778
2018-12-12,-2.262618258936066
2018-12-13,-2.833593342685095
2018-12-14,-2.6218662645221826
2018-12-17,-1.6860767205292482
2018-12-18,-1.1721810148808836
2018-12-19,-1.6698573859178842
2018-12-20,-0.9101824561144067
2018-12-21,0.7036712247765526
2018-12-24,0.804016025498015
2018-12-25,0.17934305592606337
2018-12-26,0.3746763222364312
2018-12-27,0.4184842822403496
2018-12-28,0.5823640675881869
2019-01-02,1.7987326427959913
2019-01-03,2.8078519363637797
2019-01-04,3.4789903615981057
2019-01-07,3.1934204528846104
2019-01-08,3.131110872540526
2019-01-09,2.779310056580871
2019-01-10,4.317622075034117
2019-01-11,4.083048667410871
2019-01-14,4.821479655139868
2019-01-15,4.37261899304051
2019-01-16,4.8849722409265635
2019-01-17,5.128374842571504
2019-01-18,5.26531993779847
2019-01-21,5.6891163153644175
2019-01-22,6.306981435405858
2019-01-23,5.935289990575886
2019-01-24,5.429940838786162
2019-01-25,5.305543340465388
2019-01-28,5.417417241567492
