date,t_value
2018-05-21,-0.20789098343943957
2018-05-22,0.20815757759729245
2018-05-23,0.1289842157254823
2018-05-24,0.07970518843490856
2018-05-25,0.40650213621496506
2018-05-28,1.2477637363735343
2018-05-29,2.2123569046579816
2018-05-30,1.8130498098676393
2018-05-31,2.3496820816545423
2018-06-01,1.1388610086872943
2018-06-04,1.1757621344376123
2018-06-05,0.9248986297462178
2018-06-06,1.024674414756042
2018-06-07,1.0498996870204578
2018-06-08,1.911013972316511
2018-06-11,2.116513829781376
2018-06-12,2.2478609207143805
2018-06-13,2.327327381171824
2018-06-14,2.8726674228573503
2018-06-15,4.163823077894315
2018-06-19,2.486410255404639
2018-06-20,1.288778300797191
2018-06-21,1.1661479070511664
2018-06-22,0.2511165953955238
2018-06-25,-0.7051938152477752
2018-06-26,-0.8467264142855487
2018-06-27,-0.836956105326273
2018-06-28,-1.6072378130818732
2018-06-29,-1.1043521196284651
2018-07-02,-0.8266327726401411
2018-07-03,-0.5717518205428554
2018-07-04,-0.2746292445347128
2018-07-05,1.7525931927080898
2018-07-06,0.8870468280110292
2018-07-09,-1.8799585960813427
2018-07-10,-0.15292964107266793
2018-07-11,0.02611971695491101
2018-07-12,-0.44892025498952676
2018-07-13,-0.7018996823949302
2018-07-16,-1.0567850686666314
2018-07-17,-0.3265726155055879
2018-07-18,-0.26490942641256715
2018-07-19,0.3873644298951919
2018-07-20,0.21591584390997773
2018-07-23,0.1127296010130831
2018-07-24,1.0106712191322804
2018-07-25,0.4921454193829914
2018-07-26,1.1150459921155453
2018-07-27,0.4333733487762327
2018-07-30,1.2043093142549948
2018-07-31,1.3352078812347683
2018-08-01,0.39122415989856985
2018-08-02,0.020474044853074573
2018-08-03,0.8854565234720579
2018-08-06,2.577518445385429
2018-08-07,2.217009891498465
2018-08-08,4.261603115139583
2018-08-09,2.8686504924900107
2018-08-10,0.6202074158863796
2018-08-13,-1.537459412092721
2018-08-14,-1.6249181063512292
2018-08-15,-2.789342381053815
2018-08-16,-3.2418356977805365
2018-08-17,-2.2554609705730284
2018-08-20,-1.6171483256731376
2018-08-21,-2.7068748637110684
2018-08-22,-2.0801969979581187
2018-08-23,-2.177301345541209
2018-08-24,-2.4905576443255613
2018-08-27,-3.14198223034004
2018-08-28,-3.9026588544881604
2018-08-29,-4.764164577147717
2018-08-30,-4.603435280047295
2018-08-31,-3.7531263263185477
2018-09-03,-4.665040330960858
2018-09-04,-3.899645850356952
2018-09-05,-1.8037982178108443
2018-09-06,-1.6007852706909522
2018-09-07,-2.7837461517838262
2018-09-10,-2.682384183407315
2018-09-11,-1.1308862426423412
2018-09-12,-0.06107075499660072
2018-09-13,0.3590145503180146
2018-09-14,0.9900735281479839
2018-09-17,1.0715241391082693
2018-09-18,0.6234341868239582
2018-09-19,0.6713617224623514
2018-09-20,0.9121193568616524
2018-09-21,0.6174715531694714
2018-09-25,0.5191482242005524
2018-09-26,0.8944760802932243
2018-09-27,0.17493100548314816
2018-09-28,0.3400999653363294
2018-10-08,0.7872597400331555
2018-10-09,1.4899794449647537
2018-10-10,0.7363734493056824
2018-10-11,0.9550325700332838
2018-10-12,0.504926972120517
2018-10-15,0.5652283378780636
2018-10-16,0.8218795639216818
2018-10-17,2.302231125835857
2018-10-18,2.1722051981995625
2018-10-19,0.5109270445203263
2018-10-22,0.7164501447910361
2018-10-23,0.7509206250543695
2018-10-24,0.9507530502663484
2018-10-25,1.3660870636819604
2018-10-26,1.2735920706442179
2018-10-29,1.151152510260169
2018-10-30,1.3156733420802824
2018-10-31,1.8033652831164768
2018-11-01,1.6634790316646708
2018-11-02,0.9437113244337081
2018-11-05,0.12568189006225725
2018-11-06,0.003282353962950584
2018-11-07,-0.4572057369425974
2018-11-08,0.06739211024002446
2018-11-09,-0.2065533766881671
2018-11-12,-0.9078413056951704
2018-11-13,-1.225543297792542
2018-11-14,0.3978687405324532
2018-11-15,1.059277886331197
2018-11-16,1.699752658213101
2018-11-19,1.2390603995269698
2018-11-20,0.2968450355460546
2018-11-21,1.685713754855637
2018-11-22,1.4407237763261007
2018-11-23,0.052846197053745894
2018-11-26,-0.7558802868062262
2018-11-27,0.3112876470538048
2018-11-28,0.961764912539463
2018-11-29,0.8322442392887778
2018-11-30,1.6568420920937903
2018-12-03,2.865089370117105
2018-12-04,2.4689146331951872
2018-12-05,3.2478413067439846
2018-12-06,2.0993957845144022
2018-12-07,2.596096134187729
2018-12-10,1.9709827143511158
2018-12-11,1.7475443855329862
2018-12-12,1.2836728865964313
2018-12-13,1.1527344834671847
2018-12-14,0.830402821876165
2018-12-17,0.6493579318777618
2018-12-18,0.4964971512455232
2018-12-19,1.1123184978944436
2018-12-20,1.7029312411341002
2018-12-21,0.5218833025994982
2018-12-24,0.42475528350856495
2018-12-25,1.185801523990993
2018-12-26,0.6652588107064095
2018-12-27,0.28288215651709697
2018-12-28,-0.6103117358449385
2019-01-02,-0.9708132318639763
2019-01-03,-1.8312992116273066
2019-01-04,-2.618760829847902
2019-01-07,-2.733646044092471
2019-01-08,-2.807791786235
2019-01-09,-2.4933754254515477
2019-01-10,-4.02521505644758
2019-01-11,-3.2453725905397577
2019-01-14,-4.246630725309811
2019-01-15,-3.510020826784325
2019-01-16,-3.17157698827379
2019-01-17,-2.5662882963943296
2019-01-18,-2.8266875647655914
2019-01-21,-2.483041498636787
2019-01-22,-3.236996199127192
2019-01-23,-3.0206540118358496
2019-01-24,-2.849428365069652
2019-01-25,-2.9567932346724906
2019-01-28,-3.4623466724995873
2019-01-29,-3.486926219226571
