factor_name:  银行间短期融资券收益率曲线（AAA+）:9月    p_value: 0.016469225330481452  t_value:-2.3984315585903797
factor_name:  银行间短期融资券收益率曲线（AAA+）:1年    p_value: 0.0009193835020133712  t_value:-3.314306568615078
factor_name:  银行间短期融资券收益率曲线（AAA）:6月    p_value: 0.04924647681845795  t_value:-1.9665011046393266
factor_name:  银行间短期融资券收益率曲线（AAA）:9月    p_value: 0.013886658280435782  t_value:-2.460271865815761
factor_name:  银行间短期融资券收益率曲线（AAA）:1年    p_value: 0.0005606236830799638  t_value:-3.45021273313234
factor_name:  银行间短期融资券收益率曲线（AAA-）:6月    p_value: 0.037508739698030036  t_value:-2.08024053126599
factor_name:  银行间短期融资券收益率曲线（AAA-）:9月    p_value: 0.017218479334941916  t_value:-2.3820913013496874
factor_name:  银行间短期融资券收益率曲线（AAA-）:1年    p_value: 0.0004766722434106363  t_value:-3.4937730186709217
factor_name:  银行间短期融资券收益率曲线（AA+）:6月    p_value: 0.03023487057997043  t_value:-2.1670637286798153
factor_name:  银行间短期融资券收益率曲线（AA+）:9月    p_value: 0.008795593356933695  t_value:-2.620005265871636
factor_name:  银行间短期融资券收益率曲线（AA+）:1年    p_value: 0.0002490453690218164  t_value:-3.66351327240175
factor_name:  银行间短期融资券收益率曲线（AA）:3月    p_value: 0.0426129374082167  t_value:-2.0275376974498314
factor_name:  银行间短期融资券收益率曲线（AA）:6月    p_value: 0.004325901046959624  t_value:-2.85349935184909
factor_name:  银行间短期融资券收益率曲线（AA）:9月    p_value: 0.0005935152124372234  t_value:-3.434788355361616
factor_name:  银行间短期融资券收益率曲线（AA）:1年    p_value: 3.1354840280828356e-05  t_value:-4.1637918095639765
factor_name:  银行间短期融资券收益率曲线（AA-）:6月    p_value: 0.009118560269108844  t_value:-2.607682200288785
factor_name:  银行间短期融资券收益率曲线（AA-）:9月    p_value: 0.0020450180428868148  t_value:-3.0837832453765093
factor_name:  银行间短期融资券收益率曲线（AA-）:1年    p_value: 0.0005251347743169266  t_value:-3.4678306740862177
factor_name:  银行间短期融资券收益率曲线（A+）:6月    p_value: 0.030419089585975057  t_value:-2.1646538595804854
factor_name:  银行间短期融资券收益率曲线（A+）:9月    p_value: 0.005003211525638429  t_value:-2.806956026209796
factor_name:  银行间短期融资券收益率曲线（A+）:1年    p_value: 0.0011010931323625073  t_value:-3.2635318652479004
factor_name:  银行间短期融资券收益率曲线（A）:3月    p_value: 0.002121563606538146  t_value:3.0728314199583933
factor_name:  银行间短期融资券收益率曲线（A）:1年    p_value: 0.02219382837186945  t_value:-2.287107997134548
factor_name:  银行间短期融资券即期收益率曲线（AAA+）:9月    p_value: 0.016469225330481452  t_value:-2.3984315585903797
factor_name:  银行间短期融资券即期收益率曲线（AAA+）:1年    p_value: 0.0009193835020133712  t_value:-3.314306568615078
factor_name:  银行间短期融资券即期收益率曲线（AAA）:6月    p_value: 0.04924647681845795  t_value:-1.9665011046393266
factor_name:  银行间短期融资券即期收益率曲线（AAA）:9月    p_value: 0.013886658280435782  t_value:-2.460271865815761
factor_name:  银行间短期融资券即期收益率曲线（AAA）:1年    p_value: 0.0005606236830799638  t_value:-3.45021273313234
factor_name:  银行间短期融资券即期收益率曲线（AAA-）:6月    p_value: 0.037508739698030036  t_value:-2.08024053126599
factor_name:  银行间短期融资券即期收益率曲线（AAA-）:9月    p_value: 0.017218479334941916  t_value:-2.3820913013496874
factor_name:  银行间短期融资券即期收益率曲线（AAA-）:1年    p_value: 0.0004766722434106363  t_value:-3.4937730186709217
factor_name:  银行间短期融资券即期收益率曲线（AA+）:6月    p_value: 0.03023487057997043  t_value:-2.1670637286798153
factor_name:  银行间短期融资券即期收益率曲线（AA+）:9月    p_value: 0.008795593356933695  t_value:-2.620005265871636
factor_name:  银行间短期融资券即期收益率曲线（AA+）:1年    p_value: 0.0002490453690218164  t_value:-3.66351327240175
factor_name:  银行间短期融资券即期收益率曲线（AA）:3月    p_value: 0.0426129374082167  t_value:-2.0275376974498314
factor_name:  银行间短期融资券即期收益率曲线（AA）:6月    p_value: 0.004325901046959624  t_value:-2.85349935184909
factor_name:  银行间短期融资券即期收益率曲线（AA）:9月    p_value: 0.0005935152124372234  t_value:-3.434788355361616
